energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.957,126.035,0.804,gaming,-5.452,0.114,0.962,Charli xcx,4,0.034,83,https://api.spotify.com/v1/tracks/19RybK6XDbAVpcdxSbZL1o,spotify:track:19RybK6XDbAVpcdxSbZL1o,BRAT,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/19RybK6XDbAVpcdxSbZL1o,19RybK6XDbAVpcdxSbZL1o,Apple,2024-06-07,0.0174,2lIZef4lzdvZkiiCzvPKj7,1,0,151740,0.125,19RybK6XDbAVpcdxSbZL1o,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.811,116.047,0.794,pop,-8.966,0.101,0.862,"Daft Punk, Pharrell Williams, Nile Rodgers",4,0.038,77,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Throwback Party,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19,1.07e-06,2ePFIvZKMe8zefATp9ofFA,0,6,248413,0.0426,2Foc5Q5nqNiosCNqttzHof,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.714,107.441,0.567,metal,-8.512,0.186,0.191,TOOL,3,0.0302,68,https://api.spotify.com/v1/tracks/55mJleti2WfWEFNFcBduhc,spotify:track:55mJleti2WfWEFNFcBduhc,Lateralus,Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/55mJleti2WfWEFNFcBduhc,55mJleti2WfWEFNFcBduhc,Schism,2001-05-15,0.417,5l5m1hnH4punS1GQXgEi3T,0,9,403533,0.0012,55mJleti2WfWEFNFcBduhc,death,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.891,92.049,0.283,metal,-8.165,0.159,0.226,Korn,4,0.178,68,https://api.spotify.com/v1/tracks/1pr9TZGOXeJUggIal1Wq3R,spotify:track:1pr9TZGOXeJUggIal1Wq3R,Korn,Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/1pr9TZGOXeJUggIal1Wq3R,1pr9TZGOXeJUggIal1Wq3R,Blind,1994-10-11,0.0038,7D3XFJlfZIkmGWqZXm2X8z,1,2,258267,0.00678,1pr9TZGOXeJUggIal1Wq3R,death,audio_features,37i9dQZF1DWWOaP4H0w5b0
0.824,120.125,0.5,rock,-5.846,0.0916,0.539,Nirvana,4,0.0388,76,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,spotify:track:4P5KoWXOxwuobLmHXLMobV,Nevermind (Remastered),Rock Classics,https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,4P5KoWXOxwuobLmHXLMobV,Come As You Are,1991-09-26,0.00161,2guirTSEqLizK7j9i1MTTZ,0,4,218920,0.00016,4P5KoWXOxwuobLmHXLMobV,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.733,130.029,0.847,hip-hop,-6.439,0.151,0.202,"21 Savage, Metro Boomin",4,0.16,80,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k,spotify:track:6pcywuOeGGWeOQzdUyti6k,SAVAGE MODE II,Gangster Rap,https://api.spotify.com/v1/audio-analysis/6pcywuOeGGWeOQzdUyti6k,6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,2020-10-02,1.04e-05,6wTyGUWGCilBFZ837k5aRi,0,10,193591,0.00574,6pcywuOeGGWeOQzdUyti6k,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.67,129.269,0.619,rock,-10.322,0.331,0.777,Lenny Kravitz,4,0.0353,71,https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Rock Classics,https://api.spotify.com/v1/audio-analysis/45Ia1U4KtIjAPPU7Wv1Sea,45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,1993-03-09,0.0109,35LzZH7Fgog8lf1hfcdoMQ,0,11,211933,0.00165,45Ia1U4KtIjAPPU7Wv1Sea,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.746,175.965,0.746,latin,-5.046,0.274,0.733,"J Balvin, Farruko",4,0.102,69,https://api.spotify.com/v1/tracks/3uvypVUsiIr1B0BccIcsEh,spotify:track:3uvypVUsiIr1B0BccIcsEh,La Familia,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/3uvypVUsiIr1B0BccIcsEh,3uvypVUsiIr1B0BccIcsEh,6 AM,2013-09-29,0.0,5Fqdd85mAoGDp0K9lmbPDp,0,5,243227,0.152,3uvypVUsiIr1B0BccIcsEh,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.683,145.379,0.501,afrobeats,-7.881,0.0685,0.623,"Bnxn, Rema",5,0.211,71,https://api.spotify.com/v1/tracks/771KDfpsOtJPQmocQpMdkR,spotify:track:771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,African Heat,https://api.spotify.com/v1/audio-analysis/771KDfpsOtJPQmocQpMdkR,771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,2024-10-15,9.25e-05,6EKtDHfQtcqhwIPoZr7jTp,0,6,161379,0.109,771KDfpsOtJPQmocQpMdkR,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.701,175.95,0.73,latin,-5.885,0.151,0.785,Maluma,4,0.106,82,https://api.spotify.com/v1/tracks/6DUdDIRgLqCGq1DwkNWQTN,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,"Pretty Boy, Dirty Boy",Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/6DUdDIRgLqCGq1DwkNWQTN,6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,2015-10-30,0.0,3PomvFR694SrCSZzDWMWV7,0,5,207307,0.132,6DUdDIRgLqCGq1DwkNWQTN,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.985,127.99,0.801,pop,-2.69,0.297,0.72,"Bingo Players, Far East Movement",4,0.0647,72,https://api.spotify.com/v1/tracks/3wLPRjw2XQpmowqXUXb3UF,spotify:track:3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement],Throwback Party,https://api.spotify.com/v1/audio-analysis/3wLPRjw2XQpmowqXUXb3UF,3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,2012-12-08,6.86e-06,2i27N4YvO0SHfZtMyBUnj6,1,7,166933,0.0205,3wLPRjw2XQpmowqXUXb3UF,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.792,113.981,0.749,afrobeats,-4.621,0.0712,0.903,"Davido, YG Marley",4,0.0402,76,https://api.spotify.com/v1/tracks/6e0YUaVAfDxUabmybOjguy,spotify:track:6e0YUaVAfDxUabmybOjguy,Awuke,African Heat,https://api.spotify.com/v1/audio-analysis/6e0YUaVAfDxUabmybOjguy,6e0YUaVAfDxUabmybOjguy,Awuke,2024-10-31,1.63e-05,6t9A9CaPsaknVT4WgCPuXL,1,5,172632,0.308,6e0YUaVAfDxUabmybOjguy,african,audio_features,37i9dQZF1DWYkaDif7Ztbp
0.624,176.169,0.61,latin,-4.773,0.243,0.244,"Bad Bunny, Tainy",4,0.309,72,https://api.spotify.com/v1/tracks/2TH65lNHgvLxCKXM3apjxI,spotify:track:2TH65lNHgvLxCKXM3apjxI,Callaita,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,Callaita,2019-05-31,2.12e-06,06S3Qjh4QWLtn6c7CVhYh7,1,2,250534,0.6,2TH65lNHgvLxCKXM3apjxI,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.536,119.967,0.689,hip-hop,-8.861,0.169,0.349,"Lary Over, Anuel, Bryant Myers, Almighty, Brytiago",4,0.174,69,https://api.spotify.com/v1/tracks/7b6QP0Pz2sqyW7yyXodpm6,spotify:track:7b6QP0Pz2sqyW7yyXodpm6,Tu Me Enamoraste (Remix),Trap,https://api.spotify.com/v1/audio-analysis/7b6QP0Pz2sqyW7yyXodpm6,7b6QP0Pz2sqyW7yyXodpm6,Tu Me Enamoraste - Remix,2016-04-02,0.0,4uA0PdlRCnd0zpodu1K5qM,1,8,341135,0.25,7b6QP0Pz2sqyW7yyXodpm6,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.549,176.941,0.516,rock,-13.741,0.184,0.907,Don Henley,4,0.0373,73,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,spotify:track:4gvea7UlDkAvsJBPZAd4oB,Building The Perfect Beast,Rock Classics,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,1984-11-19,0.00572,2x1s5aVQ01ylPs5nUdeA2i,1,6,288733,0.501,4gvea7UlDkAvsJBPZAd4oB,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.938,91.455,0.618,rock,-3.442,0.167,0.875,Red Hot Chili Peppers,4,0.0456,81,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,By the Way (Deluxe Edition),Alternative Rock,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,2002-07-09,0.0,6deiaArbeoqp1xPEGdEKp1,1,9,269000,0.0179,3ZOEytgrvLwQaqXreDs2Jx,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX
0.957,105.105,0.606,rock,-3.404,,0.603,Jet,4,0.0814,72,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,Get Born,Indie Rock Roadtrip,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,2003,0.000295,6NrLpQCPYrNS3kVWxDgIlg,1,2,213800,0.00117,305WCRhhS10XUcH6AEwZk6,indie,audio_features,5pMia1lBFZyj4VVa0wzrNV
0.347,141.332,0.409,ambient,-8.159,0.121,0.199,Olivia Rodrigo,4,0.0359,72,https://api.spotify.com/v1/tracks/17cia5k4BpGVlyEfqrFH50,spotify:track:17cia5k4BpGVlyEfqrFH50,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),Dark Academia,https://api.spotify.com/v1/audio-analysis/17cia5k4BpGVlyEfqrFH50,17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-17,4.55e-06,2yHTMVFGHODKJOjVL1hLgk,0,11,205484,0.834,17cia5k4BpGVlyEfqrFH50,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.717,117.952,0.753,electronic,-8.438,0.0988,0.601,Werenoi,4,0.0384,68,https://api.spotify.com/v1/tracks/3kzXT2poHInDISrXOgT1PR,spotify:track:3kzXT2poHInDISrXOgT1PR,Telegram,French Touch,https://api.spotify.com/v1/audio-analysis/3kzXT2poHInDISrXOgT1PR,3kzXT2poHInDISrXOgT1PR,Solitaire,2022-10-28,0.00258,6p4UuRtrBi7EzUVYJdMWDJ,0,1,146441,0.151,3kzXT2poHInDISrXOgT1PR,french,audio_features,58zteW83Lvl8e158fCCFVN
0.841,109.021,0.635,pop,-5.379,0.0622,0.424,Bruno Mars,4,0.0422,85,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Doo-Wops & Hooligans,Global Top 50,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010-05-11,0.0,1uyf3l2d4XYwiEqAb7t7fX,1,5,220734,0.0134,7BqBn9nzAq8spo5e7cZ0dJ,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.373,92.718,0.671,rock,-18.064,0.0481,0.732,TOTO,4,0.0323,83,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,Toto IV,80s Rock Anthems,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,2374M0fQpWi3dLnB54qaLX,Africa,1982-04-08,8.01e-05,62U7xIHcID94o20Of5ea4D,1,9,295893,0.257,2374M0fQpWi3dLnB54qaLX,80s,audio_features,37i9dQZF1DX1spT6G94GFC
0.676,162.012,0.814,gaming,-4.67,0.119,0.312,"Future, Metro Boomin, Kendrick Lamar",4,0.231,83,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,spotify:track:2tudvzsrR56uom6smgOcSf,WE DON'T TRUST YOU,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf,2tudvzsrR56uom6smgOcSf,Like That,2024-03-22,1.28e-05,4iqbFIdGOTzXeDtt9owjQn,0,11,267707,0.00709,2tudvzsrR56uom6smgOcSf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.501,134.014,0.781,rock,-9.767,0.0908,0.961,Mk.gee,4,0.0333,68,https://api.spotify.com/v1/tracks/63ABAnFKJCp28TAyqf2cGL,spotify:track:63ABAnFKJCp28TAyqf2cGL,ROCKMAN,Feel Good Indie Rock,https://api.spotify.com/v1/audio-analysis/63ABAnFKJCp28TAyqf2cGL,63ABAnFKJCp28TAyqf2cGL,ROCKMAN,2024-10-18,3.78e-06,6IhX5HhXNXC8l0vv7QCrrK,1,3,177818,0.66,63ABAnFKJCp28TAyqf2cGL,feel-good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.623,130.037,0.919,latin,-6.521,0.0609,0.775,ROSALÍA,4,0.0992,71,https://api.spotify.com/v1/tracks/5ildQOEKmJuWGl2vRkFdYc,spotify:track:5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,Chill Spanish Vibes,https://api.spotify.com/v1/audio-analysis/5ildQOEKmJuWGl2vRkFdYc,5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,2022-07-28,1.63e-05,5omNd3Mkij9C3ZeW19rRmv,1,7,157018,0.184,5ildQOEKmJuWGl2vRkFdYc,chill,audio_features,0jqQDMmHIkdbkFQdQTlMEQ
0.848,135.048,0.721,gaming,-3.371,0.097,0.774,"Bibi Babydoll, Dj Brunin XM, KZA Produções",4,0.0266,74,https://api.spotify.com/v1/tracks/2JIzOc3HHo4MhiyZzhpBUV,spotify:track:2JIzOc3HHo4MhiyZzhpBUV,Automotivo Bibi Fogosa,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2JIzOc3HHo4MhiyZzhpBUV,2JIzOc3HHo4MhiyZzhpBUV,Automotivo Bibi Fogosa,2023-11-10,2.11e-06,5YHGz0NvgBlhKefmyhP9zO,1,9,129800,0.26,2JIzOc3HHo4MhiyZzhpBUV,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.789,130.053,0.89,brazilian,-1.826,,0.758,"DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf",4,0.428,69,https://api.spotify.com/v1/tracks/448158cOtdLyR59DJnzpON,spotify:track:448158cOtdLyR59DJnzpON,Te Maceto Depois Do Baile,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/448158cOtdLyR59DJnzpON,448158cOtdLyR59DJnzpON,Te Maceto Depois Do Baile,2024-05-14,0.0,5I53yrG2qfaC9LtZKze0xw,1,11,199615,0.147,448158cOtdLyR59DJnzpON,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G
0.739,118.99,0.822,pop,-4.541,0.181,0.745,"Lady Gaga, Colby O'Donis",4,0.0311,79,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,The Fame,Throwback Party,https://api.spotify.com/v1/audio-analysis/1dzQoRqT5ucxXVaAhTcT0J,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,2008-01-01,4.28e-05,1qwlxZTNLe1jq3b0iidlue,0,1,241933,0.0264,1dzQoRqT5ucxXVaAhTcT0J,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.684,112.912,0.692,r&b,-7.364,0.156,0.406,SZA,4,0.155,80,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,Ctrl,R&B Hits,https://api.spotify.com/v1/audio-analysis/2fXwCWkh6YG5zU1IyvQrbs,2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,2017-06-09,0.0,76290XdXVF9rPzGdNRWdCh,1,6,231253,0.131,2fXwCWkh6YG5zU1IyvQrbs,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.792,100.011,0.687,gaming,-2.749,,0.671,"Marshmello, Bastille",4,0.0452,82,https://api.spotify.com/v1/tracks/7BqHUALzNBTanL6OvsqmC1,spotify:track:7BqHUALzNBTanL6OvsqmC1,Happier,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7BqHUALzNBTanL6OvsqmC1,7BqHUALzNBTanL6OvsqmC1,Happier,2018-08-17,0.0,2u4Yp2ADTKYPwFSBFL4ffa,1,5,214290,0.191,7BqHUALzNBTanL6OvsqmC1,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.556,99.974,0.864,gaming,-7.683,0.112,0.726,Doja Cat,4,0.194,77,https://api.spotify.com/v1/tracks/56y1jOTK0XSvJzVv9vHQBK,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Scarlet,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/56y1jOTK0XSvJzVv9vHQBK,56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,2023-09-20,3.85e-06,1bBez9PNvkJPW08bU7NYta,0,2,230480,0.255,56y1jOTK0XSvJzVv9vHQBK,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.697,122.746,0.613,electronic,-8.618,0.332,0.476,Daft Punk,4,0.133,74,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,spotify:track:0DiWol3AO6WpXZgp0goxAV,Discovery,EDM Hits,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,0DiWol3AO6WpXZgp0goxAV,One More Time,2001-03-12,0.0,2noRn2Aes5aoNVsU6iWThc,1,2,320357,0.0194,0DiWol3AO6WpXZgp0goxAV,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.682,167.06,0.496,punk,-4.095,0.0589,0.474,Green Day,4,0.0294,70,https://api.spotify.com/v1/tracks/5GorCbAP4aL0EJ16frG2hd,spotify:track:5GorCbAP4aL0EJ16frG2hd,Greatest Hits: God's Favorite Band,Pop Punk Powerhouses,https://api.spotify.com/v1/audio-analysis/5GorCbAP4aL0EJ16frG2hd,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,2017-11-17,2.94e-05,3id4t9IqRoB1f1smOERtrY,1,8,262333,0.00552,5GorCbAP4aL0EJ16frG2hd,pop punk,audio_features,72GgLgQ63eUHG3CyCv42Ju
0.751,117.948,0.88,electronic,-4.258,0.106,0.884,Regard,4,0.0874,80,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Ride It,EDM Hits,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,2tnVG71enUj33Ic2nFN6kZ,Ride It,2019-07-26,6.43e-05,4zOhjJfe0dwqsNdDYk622E,0,7,157606,0.177,2tnVG71enUj33Ic2nFN6kZ,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.844,131.459,0.729,pop,-8.824,0.0604,0.777,"Elton John, Kiki Dee",4,0.0344,78,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,Rock Of The Westies,Throwback Party,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,1975-10-24,2.87e-06,4ObsEU7mIXbo2n9A31yfds,1,5,275440,0.149,7HW5WIw7ZgZORCzUxv5gW5,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.902,89.74,0.412,rock,-11.6,0.405,0.422,Led Zeppelin,4,0.405,72,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin II (1994 Remaster),Rock Classics,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,1969-10-22,0.131,70lQYZtypdCALtFVlQAcvx,1,9,333893,0.0484,0hCB0YR03f6AmQaHbwWDe8,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.657,124.992,0.883,hip-hop,-5.748,0.128,0.284,Future,4,0.305,77,https://api.spotify.com/v1/tracks/1qMMYpVatbRITKCfq1gasi,spotify:track:1qMMYpVatbRITKCfq1gasi,I NEVER LIKED YOU,Trap,https://api.spotify.com/v1/audio-analysis/1qMMYpVatbRITKCfq1gasi,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,2022-04-29,0.0,6tE9Dnp2zInFij4jKssysL,1,8,172933,0.0603,1qMMYpVatbRITKCfq1gasi,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.717,121.985,0.793,electronic,-4.759,0.226,0.466,"Kungs, Cookin' On 3 Burners",4,0.0393,76,https://api.spotify.com/v1/tracks/1A8j067qyiNwQnZT0bzUpZ,spotify:track:1A8j067qyiNwQnZT0bzUpZ,Layers,EDM Hits,https://api.spotify.com/v1/audio-analysis/1A8j067qyiNwQnZT0bzUpZ,1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),2016-11-04,3.6e-05,66KCBRiOFSs9bki2A15WlB,0,0,195547,0.0927,1A8j067qyiNwQnZT0bzUpZ,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.449,92.468,0.447,classical,-10.634,0.0697,0.036,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",4,0.0376,75,https://api.spotify.com/v1/tracks/1BncfTJAWxrsxyT9culBrj,spotify:track:1BncfTJAWxrsxyT9culBrj,In A Time Lapse,Classical Essentials,https://api.spotify.com/v1/audio-analysis/1BncfTJAWxrsxyT9culBrj,1BncfTJAWxrsxyT9culBrj,Experience,2013-01-01,0.961,3uJ6D2WOPdjwJ0SrsH9EiG,1,2,315427,0.934,1BncfTJAWxrsxyT9culBrj,essential,audio_features,37i9dQZF1DWWEJlAGA9gs0
0.463,108.003,0.97,arabic,-7.259,0.151,0.46,"Quality Control, Lil Baby, DaBaby",4,0.366,72,https://api.spotify.com/v1/tracks/5MPPttjfGap2C6j6eKcO6J,spotify:track:5MPPttjfGap2C6j6eKcO6J,Quality Control: Control The Streets Volume 2,Arab X,https://api.spotify.com/v1/audio-analysis/5MPPttjfGap2C6j6eKcO6J,5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),2019-08-16,0.0,59zpaLOByFkJhc9D5Xqna9,1,10,142417,0.0957,5MPPttjfGap2C6j6eKcO6J,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.663,121.07,0.6,pop,-5.802,0.119,0.286,One Direction,4,0.0477,86,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,Midnight Memories (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,2013-11-25,0.0,7p1fX8aUySrBdx4WSYspOu,1,3,245493,0.225,4nVBt6MZDDP6tRVdQTgxJg,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.897,124.025,0.689,electronic,-4.487,0.0676,0.582,"Jax Jones, Calum Scott",4,0.034,69,https://api.spotify.com/v1/tracks/4q05KbxYZ5JdkmrletgPjF,spotify:track:4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),Techno Bunker,https://api.spotify.com/v1/audio-analysis/4q05KbxYZ5JdkmrletgPjF,4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),2023-02-10,4.6e-06,0kXUCfMDhIUoHOfZ7TLsoj,0,10,181957,0.145,4q05KbxYZ5JdkmrletgPjF,techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.796,169.835,0.289,punk,-4.22,0.202,0.33,My Chemical Romance,4,0.0494,74,https://api.spotify.com/v1/tracks/4RAOI1etsgbh5NP3T5R8rN,spotify:track:4RAOI1etsgbh5NP3T5R8rN,The Black Parade,Pop Punk Powerhouses,https://api.spotify.com/v1/audio-analysis/4RAOI1etsgbh5NP3T5R8rN,4RAOI1etsgbh5NP3T5R8rN,I Don't Love You,2006-10-23,2.61e-05,0FZK97MXMm5mUQ8mtudjuK,1,0,238680,0.00837,4RAOI1etsgbh5NP3T5R8rN,pop punk,audio_features,72GgLgQ63eUHG3CyCv42Ju
0.739,179.879,0.704,latin,-3.286,0.0856,0.425,Rauw Alejandro,4,0.112,70,https://api.spotify.com/v1/tracks/1lV3QHHMAQt0Kc1ioZq2MP,spotify:track:1lV3QHHMAQt0Kc1ioZq2MP,VICE VERSA,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/1lV3QHHMAQt0Kc1ioZq2MP,1lV3QHHMAQt0Kc1ioZq2MP,Sexo Virtual,2021-12-10,1.93e-05,2Nt6MDJXfoxQ22tIQgWXIh,1,8,208292,0.328,1lV3QHHMAQt0Kc1ioZq2MP,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.963,129.992,0.581,pop,-4.087,,0.788,"Pitbull, Kesha",4,0.0981,82,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,Global Warming: Meltdown (Deluxe Version),Throwback Party,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,3cHyrEgdyYRjgJKSOiOtcS,Timber,2012,0.0,2F7tejLHzTqFq2XLol9ZGy,1,11,204160,0.0295,3cHyrEgdyYRjgJKSOiOtcS,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.668,128.027,0.924,latin,-6.795,0.0678,0.787,KAROL G,4,0.0469,93,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,Viva Latino,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,2024-06-21,0.000594,5ylbxH7EqpsmHZCRuiYewS,1,11,195824,0.446,6WatFBLVB0x077xWeoVc2k,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
